attempt	suite	status	full_name
01-data-schemas	packages/data-schemas/src/methods/conversation.spec.ts	passed	Conversation Operations getConvosByCursor search should dedupe conversations matched by both title and message search
01-data-schemas	packages/data-schemas/src/methods/conversation.spec.ts	passed	Conversation Operations getConvosByCursor search should return an empty result when neither titles nor messages match
01-data-schemas	packages/data-schemas/src/methods/conversation.spec.ts	passed	Conversation Operations getConvosByCursor search should fall back to title matches when the message index search fails
01-data-schemas	packages/data-schemas/src/methods/conversation.spec.ts	passed	Conversation Operations getConvosByCursor search should search titles when message methods are not injected
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage should save a message for an authenticated user
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage round-trips context usage metadata without narrowing tool fields or unknown data
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage unsets a previously stored context meta in the same update as the terminal save
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage unsets a stored context meta atomically through the provenance merge as well
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage should persist optional user-submitted provenance independently of message role
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage stamps native model output without overriding explicit provenance
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage bounds and validates stored user-submitted provenance paths
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage validates and atomically preserves exact HITL field provenance
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage adds semantic steer paths without replacing existing field provenance
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage saves provenance when update arrays are rejected at the collection boundary
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage merges provenance from concurrent first saves
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage persists dollar-prefixed message values literally while merging provenance
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage should throw an error for unauthenticated user
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage should handle invalid conversation ID gracefully
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations saveMessage should not log message params for invalid conversation IDs
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations bulkSaveMessages preserves unknown provenance when cloning an unmarked assistant row
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations bulkSaveMessages caps exact field provenance without promoting model output to whole-message provenance
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations recordMessage stamps native model output without overriding explicit provenance
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations preserves unknown provenance when message savers update legacy assistant rows
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateMessageText should update message text for the authenticated user
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateMessage should update a message for the authenticated user
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateMessage atomically merges provenance from concurrent edits to distinct fields
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateMessage retries a stale provenance snapshot without dropping either writer
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateMessage atomically caps repeated provenance unions and promotes overflow to whole-message provenance
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateMessage keeps repeated exact-field overflow scoped instead of promoting the whole message
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateMessage returns the generation-time Langfuse routing decisions with feedback updates
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateMessage should throw an error if message is not found
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult patches only the matching tool_call part and appends attachments atomically
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult appends to existing attachments instead of replacing them
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult is idempotent: re-applying the same patch does not duplicate attachments
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult dedupes download-fallback attachments (no file_id) by filepath on re-apply
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult returns false when the message row does not exist yet (caller retries)
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult scopes the patch by agentId when provider ids repeat across agents
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult patches only the matching run step when one agent repeats a provider id
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult reports no match when the targeted tool-call part is absent
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult flags unfinished partial rows so callers keep re-applying until finalize
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult persists a terminal background receipt without replacing its existing claim
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult stamps a supplied claim only on a part that carries none
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult reports exhausted attachment-merge contention as unmatched instead of throwing
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult disarms a previously armed completion wakeup when the new receipt omits it
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult lets a same-generation manual poll claim an anchored terminal receipt
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult restores same-generation claim ownership after the final response save
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult recovers an unclaimed terminal receipt by task id after process-local state is lost
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult reports an exact durable launch handle as outcome unknown after executor loss
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult leaves a durable subagent handle to the routed subagent store
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult claims a terminal result whose persisted claim stamp is a stored null
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult claims a cancelled ordinary background-tool result as terminal evidence
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult elects one result consumer and batches terminal siblings for a wakeup
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult keeps independent receipt ownership out of message batches (root=true)
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult keeps independent receipt ownership out of message batches (root=false)
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult bounds escaped metadata before claiming and freezes membership across competing same-owner preparations
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult revalidates each sibling inside the atomic batch claim
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult does not batch a terminal sibling that elected poll-only delivery
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult uses nested tool-call agent identity when batching sibling results
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult releases only the exact wakeup batch claim
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult keeps a sibling AGENT’s attachment when both id and file key collide
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult keeps a sibling tool call’s attachment when file ids repeat across calls
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations updateToolCallResult does not match another user’s message
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations deleteMessagesSince should delete messages only for the authenticated user
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations deleteMessagesSince should return undefined if no message is found
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations CLIENT_MESSAGE_SELECT projection strips server-internal fields and dead SERP verticals, keeping rendered data
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations conversation fetch index declares the compound index that serves the conversation fetch and its sort
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessages should retrieve messages with the correct filter
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessages should limit retrieved messages when requested
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessagesForSubagentThreadView bounds text in MongoDB before returning the public projection
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessagesForSubagentThreadView anchors older pages by an exact scoped message without exposing Mongo ids
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessagesForSubagentThreadView projects only the bounded display-safe external event identity
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessagesForSubagentThreadView projects bounded private transcripts for the retained linear history
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessagesForSubagentThreadView keeps the budgeted timeline a contiguous newest suffix past an oversized entry
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessagesForSubagentThreadView fits ordinary persisted child activity into the aggregate byte budget, newest first
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessagesForSubagentThreadView bounds ordinary persisted child activity before returning it to the API
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessagesForSubagentThreadView bounds public control receipts before materializing the message page
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessagesForSubagentThreadView bounds transcript materialization while retaining the exact selected task
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessagesForSubagentThreadView omits an oversized private transcript before returning the application result
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations getMessagesForSubagentThreadView prefers the bounded settlement projection without materializing its private transcript
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations listSubagentTasksForThreads derives event task status from ordinary durable turn rows
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations listSubagentTasksForThreads batches threads, deduplicates task rows, and bounds each newest task list
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations listSubagentTasksForThreads marks every selected child truncated when one busy child fills the shared source window
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations listSubagentTasksForThreads preserves a newer recent task when the latest-per-thread snapshot is stale
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations listSubagentTasksForThreads preserves Mongo occurrence ordering when task timestamps tie
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations deleteMessages should delete messages with the correct filter
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Conversation Hijacking Prevention should not allow editing a message in another user's conversation
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Conversation Hijacking Prevention should not allow deleting messages from another user's conversation
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Conversation Hijacking Prevention should not allow inserting a new message into another user's conversation
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Conversation Hijacking Prevention should allow retrieving messages from any conversation
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should save a message with expiredAt when isTemporary is true
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling preserves an exact inherited expiration instead of recomputing retention
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should save a message without expiredAt when isTemporary is false
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should save a message without expiredAt when isTemporary is not provided
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should use custom retention period from config
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should handle minimum retention period (1 hour)
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should handle maximum retention period (8760 hours)
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling uses the independent retention period for isTemporary=true
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling uses the independent retention period for isTemporary=false
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling uses the independent retention period for isTemporary=undefined
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling atomically assigns general retention when inserting without a chat type
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling ignores caller-supplied retention fields
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling preserves the stored deadline when chat type true is omitted
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling preserves the stored deadline when chat type false is omitted
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling preserves an explicitly inherited deadline with separate retention periods
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should set expiredAt for non-temporary message when retentionMode is ALL
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should mark retained message non-temporary when retentionMode is ALL and isTemporary is omitted
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should preserve existing temporary flag when retentionMode is ALL and isTemporary is omitted
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should not set expiredAt when retentionMode is temporary and not isTemporary
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should handle missing config gracefully
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should use default retention when config is not provided
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should not update expiredAt on message update
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should preserve expiredAt when saving existing temporary message
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should preserve temporary retention when saving without isTemporary
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations isTemporary message handling should handle bulk operations with temporary messages
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Message cursor pagination should return messages for a conversation with pagination
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Message cursor pagination should not skip message at page boundary (item 26 bug fix)
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Message cursor pagination should sort by createdAt DESC by default
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Message cursor pagination should support ascending sort direction
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Message cursor pagination should handle empty conversation
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Message cursor pagination should only return messages for the specified user
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Message cursor pagination should handle exactly pageSize number of messages (no next page)
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Message cursor pagination should handle pageSize of 1
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations Message cursor pagination should handle messages with same createdAt timestamp
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations tenantId stripping merges provenance within the active tenant context
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations tenantId stripping saveMessage should not write caller-supplied tenantId to the document
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations tenantId stripping bulkSaveMessages should not overwrite tenantId via update payload
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations tenantId stripping recordMessage should not write caller-supplied tenantId to the document
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations tenantId stripping updateMessage should not write caller-supplied tenantId to the document
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations recordSubagentTaskControlReceipt advances one invocation monotonically and enforces ownership
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations recordSubagentTaskControlReceipt updates only the authorized tenant when message identities collide
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations recordSubagentTaskControlReceipt reads an exact authorized receipt and persists a new terminal rejection
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations recordSubagentTaskControlReceipt replays an applied cancellation as cancelled before its terminal row exists
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations recordSubagentTaskControlReceipt reports every accepted control when replaying one durable invocation
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations recordSubagentTaskControlReceipt rejects an invocation fingerprint conflict without reporting persistence
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations recordSubagentTaskControlReceipt retains concurrent receipts without requiring an aggregation-pipeline update
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations recordSubagentTaskControlReceipt retains accepted commands while bounding terminal receipt history
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations recordSubagentTaskControlReceipt refuses to evict active receipt fences at durable capacity
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations claimSubagentTaskResult hands one terminal result to a single polling invocation
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations claimSubagentTaskResult elects either a manual poll or one idempotent automatic wakeup
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations claimSubagentTaskResult preserves and upgrades retries of legacy manual claims without a kind
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations claimSubagentTaskResult releases only the exact rejected wakeup so manual collection can take over
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations claimSubagentTaskResult reports a result that is missing or still running as not found
01-data-schemas	packages/data-schemas/src/methods/message.spec.ts	passed	Message Operations claimSubagentTaskResult never hands one owner’s result to another user
01-data-schemas	packages/data-schemas/src/methods/message.traces.spec.ts	passed	getConversationTraceRefs returns the first message time and sampled responses oldest first
01-data-schemas	packages/data-schemas/src/methods/message.traces.spec.ts	passed	getConversationTraceRefs orders responses saved in the same millisecond by id, so every read rebuilds one order
01-data-schemas	packages/data-schemas/src/methods/message.traces.spec.ts	passed	getConversationTraceRefs reads a bounded page of sampled responses ending at a position a previous read returned
01-data-schemas	packages/data-schemas/src/methods/message.traces.spec.ts	passed	getConversationTraceRefs never treats a client-authored row as a sampled response
01-data-schemas	packages/data-schemas/src/methods/message.traces.spec.ts	passed	getConversationTraceRefs never returns another user's messages from a conversation with the same id
01-data-schemas	packages/data-schemas/src/methods/message.traces.spec.ts	passed	getConversationTraceRefs reads only the active tenant
01-data-schemas	packages/data-schemas/src/methods/message.traces.spec.ts	passed	getConversationTraceRefs scopes to the given tenant even without request tenant context
01-data-schemas	packages/data-schemas/src/methods/message.traces.spec.ts	passed	hasSampledTraceMessage finds a newer response held by a readable destination after older ones went elsewhere
01-data-schemas	packages/data-schemas/src/methods/message.traces.spec.ts	passed	hasSampledTraceMessage counts a response with no recorded destinations for any destination
01-data-schemas	packages/data-schemas/src/methods/message.traces.spec.ts	passed	hasSampledTraceMessage ignores unsampled responses, an empty destination record, other users and client-authored rows
01-data-schemas	packages/data-schemas/src/methods/convoStructure.spec.ts	passed	Conversation Structure Tests Tree stays intact when inconsistent timestamps scramble retrieval order
01-data-schemas	packages/data-schemas/src/methods/convoStructure.spec.ts	passed	Conversation Structure Tests Fix: Conversation structure maintained with more than 16 messages
01-data-schemas	packages/data-schemas/src/methods/convoStructure.spec.ts	passed	Conversation Structure Tests Tree stays intact under MongoDB ordering churn with close timestamps
01-data-schemas	packages/data-schemas/src/methods/convoStructure.spec.ts	passed	Conversation Structure Tests Fix: Preserve order with more than 16 messages by maintaining original timestamps
01-data-schemas	packages/data-schemas/src/methods/convoStructure.spec.ts	passed	Conversation Structure Tests Random order dates between parent and children messages
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose reads sees only the active tenant
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose reads counts only the active tenant
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose reads sees every tenant under the system sentinel
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose reads sees every tenant with no context, for pre-tenancy deployments
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose writes stamps the active tenant onto an insert
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose writes refuses a caller-chosen tenant on insert in strict mode
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose writes tolerates a caller-chosen tenant on insert outside strict mode
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose writes cannot rename another tenant row
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose writes cannot delete another tenant row
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose writes refuses an update that reassigns the tenant
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose strict mode refuses a read with no tenant context
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose strict mode refuses a write with no tenant context
01-data-schemas	packages/data-schemas/src/tenant/conformance.mongoose.spec.ts	passed	tenant isolation conformance: mongoose strict mode still allows the system sentinel through
02-save-orchestration	packages/api/src/conversations/save.spec.ts	passed	seedTurnConversation creates the row a deferred first message has not written yet
02-save-orchestration	packages/api/src/conversations/save.spec.ts	passed	seedTurnConversation lets the deferred message save reuse the seeded row and append its message
02-save-orchestration	packages/api/src/conversations/save.spec.ts	passed	seedTurnConversation leaves an existing conversation to the message save
02-save-orchestration	packages/api/src/conversations/save.spec.ts	passed	seedTurnConversation never creates a subagent thread row, which only its parent run may create
02-save-orchestration	packages/api/src/conversations/save.spec.ts	passed	seedTurnConversation stamps a temporary chat with its retention
02-save-orchestration	packages/api/src/conversations/save.spec.ts	passed	seedTurnConversation settles instead of rejecting when the lookup fails, so the message still saves
02-save-orchestration	packages/api/src/conversations/save.spec.ts	passed	seedTurnConversation does nothing for a request without a user
02-save-orchestration	packages/api/src/conversations/save.spec.ts	passed	runAfterSeed holds the write while the seed is in flight
02-save-orchestration	packages/api/src/conversations/save.spec.ts	passed	runAfterSeed starts the write synchronously once the seed has landed
03-import	api/server/utils/import/importers.spec.js	passed	importChatGptConvo should import conversation correctly
03-import	api/server/utils/import/importers.spec.js	passed	importChatGptConvo should maintain correct message hierarchy (tree parent/children relationship)
03-import	api/server/utils/import/importers.spec.js	passed	importChatGptConvo should handle system messages without breaking parent-child relationships
03-import	api/server/utils/import/importers.spec.js	passed	importChatGptConvo should maintain correct sender for user messages regardless of GPT-4 model
03-import	api/server/utils/import/importers.spec.js	passed	importChatGptConvo should correctly extract and format model names from various model slugs
03-import	api/server/utils/import/importers.spec.js	passed	importChatGptConvo should merge thinking content into assistant message
03-import	api/server/utils/import/importers.spec.js	passed	importChatGptConvo should skip reasoning_recap and thoughts messages as separate entries
03-import	api/server/utils/import/importers.spec.js	passed	importChatGptConvo should set createdAt from ChatGPT create_time
03-import	api/server/utils/import/importers.spec.js	passed	importChatGptConvo should import messages missing metadata without failing (newer ChatGPT exports)
03-import	api/server/utils/import/importers.spec.js	passed	importChatGptConvo should rethrow errors so failed imports are not reported as successful
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo should import conversation correctly
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo strips MCP-UI attachments from linear imports
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo strips MCP-UI attachments from recursive imports
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo strips MCP-UI attachments from numeric-author imports
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo strips MCP-UI attachments from omitted-author imports
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo drops server-private context meta and trace sampling from imported messages
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo sanitizes singleton content and attachment fields before Mongoose array casting
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo matches text and content renderers for author flag true while stripping attachments
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo matches text and content renderers for author flag null while stripping attachments
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo should import linear, non-recursive thread correctly with correct endpoint
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo should maintain correct message hierarchy (tree parent/children relationship)
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo should maintain correct message hierarchy (non-recursive)
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo should retain properties from the original conversation as well as new settings
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo finishConversation should retain properties from the original conversation as well as update with new settings
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo finishConversation should use default values if not provided in the original conversation or as parameters
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo finishConversation should default to the anthropic model for anthropic-endpoint conversations
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo finishConversation should default to the openAI model for openAI-endpoint conversations
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo finishConversation applies all-data retention to imports with general retention undefined
03-import	api/server/utils/import/importers.spec.js	passed	importLibreChatConvo finishConversation applies all-data retention to imports with general retention 2160
03-import	api/server/utils/import/importers.spec.js	passed	importChatBotUiConvo should import custom conversation correctly
03-import	api/server/utils/import/importers.spec.js	passed	getImporter should throw an error if the import type is not supported
03-import	api/server/utils/import/importers.spec.js	passed	getImporter should throw for array-based files that are not ChatGPT or Claude exports
03-import	api/server/utils/import/importers.spec.js	passed	getImporter should route empty arrays to the ChatGPT importer without throwing
03-import	api/server/utils/import/importers.spec.js	passed	processAssistantMessage should correctly process citations and replace them with markdown links
03-import	api/server/utils/import/importers.spec.js	passed	processAssistantMessage should handle message with no citations
03-import	api/server/utils/import/importers.spec.js	passed	processAssistantMessage should handle citations with missing metadata
03-import	api/server/utils/import/importers.spec.js	passed	processAssistantMessage should handle citations with non-webpage type
03-import	api/server/utils/import/importers.spec.js	passed	processAssistantMessage should handle empty message text
03-import	api/server/utils/import/importers.spec.js	passed	processAssistantMessage should handle undefined message text
03-import	api/server/utils/import/importers.spec.js	passed	processAssistantMessage should handle invalid citation indices
